#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T00:53+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 24, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 31.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 31.0 0.0000 0.0000 0.0000 0.0000
0.0000 31.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 31.0 0.0000 0.0000 0.0000 0.0000
120.00 22.0 9.0 46.945 26.853 20.883 48.094 0.0 31.0 5.1708 0.16680 0.20000 1.0000
240.00 22.0 9.0 46.749 27.314 20.883 47.783 0.0 31.0 10.379 0.33480 0.20000 1.0000
360.00 22.0 9.0 46.554 26.915 20.883 48.046 0.0 31.0 15.587 0.50280 0.20000 1.0000
480.00 22.0 9.0 46.358 26.905 20.883 47.701 0.0 31.0 20.795 0.67080 0.20000 1.0000
600.00 22.0 9.0 46.163 27.186 20.883 47.851 0.0 31.0 26.003 0.83880 0.20000 1.0000
720.00 22.0 9.0 45.967 26.880 20.883 47.441 0.0 31.0 31.211 1.0068 0.20000 1.0000
840.00 22.0 9.0 45.772 27.051 20.883 47.971 0.0 31.0 36.419 1.1748 0.20000 1.0000
960.00 22.0 9.0 45.577 26.513 20.883 47.797 0.0 31.0 41.627 1.3428 0.20000 1.0000
1080.0 22.0 9.0 45.381 26.572 20.883 47.705 0.0 31.0 46.835 1.5108 0.20000 1.0000
1200.0 21.0 10.0 45.186 26.529 23.203 49.781 0.0 31.0 52.043 1.6788 0.20000 1.0000
1320.0 21.0 10.0 44.994 26.326 23.203 49.802 0.0 31.0 57.251 1.8468 0.20000 1.0000
1440.0 21.0 10.0 44.802 26.606 23.203 50.153 0.0 31.0 62.459 2.0148 0.20000 1.0000
1560.0 21.0 10.0 44.610 26.751 23.203 49.746 0.0 31.0 67.667 2.1828 0.20000 1.0000
1680.0 20.0 11.0 44.421 25.648 25.523 51.375 0.0 31.0 72.875 2.3508 0.20000 1.0000
1800.0 20.0 11.0 44.232 25.834 25.523 51.597 0.0 31.0 78.083 2.5188 0.20000 1.0000
1920.0 19.0 12.0 44.046 25.752 27.844 53.519 0.0 31.0 83.291 2.6868 0.20000 1.0000
2040.0 19.0 12.0 43.860 26.057 27.844 53.827 0.0 31.0 88.499 2.8548 0.20000 1.0000
2160.0 19.0 12.0 43.675 25.542 27.844 53.468 0.0 31.0 93.707 3.0228 0.20000 1.0000
2280.0 19.0 12.0 43.490 25.841 27.844 53.727 0.0 31.0 98.915 3.1908 0.20000 1.0000
2400.0 18.0 13.0 43.305 25.121 30.164 55.510 0.0 31.0 104.12 3.3588 0.20000 1.0000
2520.0 18.0 13.0 43.123 25.592 30.164 55.713 0.0 31.0 109.33 3.5268 0.20000 1.0000
2640.0 18.0 13.0 42.941 25.261 30.164 55.579 0.0 31.0 114.54 3.6948 0.20000 1.0000
2760.0 18.0 13.0 42.759 25.088 30.164 55.367 0.0 31.0 119.75 3.8628 0.20000 1.0000
2880.0 18.0 13.0 42.576 24.821 30.164 55.324 0.0 31.0 124.95 4.0308 0.20000 1.0000
3000.0 18.0 13.0 42.395 24.998 30.164 54.924 0.0 31.0 130.16 4.1988 0.20000 1.0000
3120.0 18.0 13.0 42.212 25.476 30.164 55.661 0.0 31.0 135.37 4.3668 0.20000 1.0000
3240.0 18.0 13.0 42.030 24.950 30.164 55.341 0.0 31.0 140.58 4.5348 0.20000 1.0000
3360.0 18.0 13.0 41.848 25.725 30.164 55.927 0.0 31.0 145.79 4.7028 0.20000 1.0000
3480.0 18.0 13.0 41.666 24.906 30.164 55.266 0.0 31.0 150.99 4.8708 0.20000 1.0000
