#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T00:36+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 24, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 3, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
120.00 7.0 3.0 62.457 8.4070 6.9609 15.513 0.0 10.0 1.6689 0.16689 0.20000 1.0000
240.00 7.0 3.0 62.262 8.7623 6.9609 15.524 0.0 10.0 3.3489 0.33489 0.20000 1.0000
360.00 7.0 3.0 62.068 8.6592 6.9609 15.577 0.0 10.0 5.0289 0.50289 0.20000 1.0000
480.00 7.0 3.0 61.873 8.5569 6.9609 15.481 0.0 10.0 6.7089 0.67089 0.20000 1.0000
600.00 7.0 3.0 61.678 8.6719 6.9609 15.654 0.0 10.0 8.3889 0.83889 0.20000 1.0000
720.00 7.0 3.0 61.483 8.5526 6.9609 15.605 0.0 10.0 10.069 1.0069 0.20000 1.0000
840.00 7.0 3.0 61.289 8.6677 6.9609 15.562 0.0 10.0 11.749 1.1749 0.20000 1.0000
960.00 7.0 3.0 61.094 8.7184 6.9609 15.642 0.0 10.0 13.429 1.3429 0.20000 1.0000
1080.0 7.0 3.0 60.899 8.3471 6.9609 15.523 0.0 10.0 15.109 1.5109 0.20000 1.0000
1200.0 7.0 3.0 60.704 8.6297 6.9609 15.799 0.0 10.0 16.789 1.6789 0.20000 1.0000
1320.0 7.0 3.0 60.509 8.4477 6.9609 15.248 0.0 10.0 18.469 1.8469 0.20000 1.0000
1440.0 7.0 3.0 60.315 8.9185 6.9609 15.829 0.0 10.0 20.149 2.0149 0.20000 1.0000
