#####################################################################
# Alchemist log file - simulation started at: 2023-05-18T11:15+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [40, 60], epi_ratio = 3, cloud_epi = 3, seed = 2.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 191.0 109.0 52.706 1000.8 1011.7 2012.0 0.0 300.0 49.885 0.16628 1.2000 6.0000
240.00 191.0 109.0 51.954 1000.4 1011.7 2015.4 0.0 300.0 99.414 0.33138 1.2000 6.0000
360.00 188.0 112.0 51.205 1003.1 1039.5 2035.0 0.0 300.0 147.45 0.49149 1.2000 6.0000
480.00 184.0 116.0 50.461 991.51 1076.6 2067.6 0.0 300.0 192.55 0.64182 1.2000 6.0000
600.00 183.0 117.0 49.720 995.40 1085.9 2077.7 0.0 300.0 233.80 0.77934 1.2000 6.0000
720.00 181.0 119.0 48.981 987.44 1104.5 2094.7 0.0 300.0 272.33 0.90777 1.2000 6.0000
840.00 176.0 124.0 48.246 979.85 1150.9 2130.1 0.0 300.0 308.56 1.0285 1.2000 6.0000
960.00 175.0 125.0 47.516 975.42 1160.2 2132.2 0.0 300.0 342.46 1.1415 1.2000 6.0000
1080.0 166.0 134.0 46.794 957.49 1243.7 2196.3 0.0 300.0 375.02 1.2501 1.4000 7.0000
1200.0 163.0 137.0 46.079 953.54 1271.5 2223.5 0.0 300.0 408.18 1.3606 1.4000 7.0000
1320.0 159.0 141.0 45.371 944.93 1308.7 2256.0 0.0 300.0 441.87 1.4729 1.4000 7.0000
1440.0 156.0 144.0 44.664 939.69 1336.5 2276.8 0.0 300.0 475.83 1.5861 1.4000 7.0000
1560.0 152.0 148.0 43.965 929.76 1373.6 2306.5 0.0 300.0 510.13 1.7004 1.4000 7.0000
