#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T22:18+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
120.00 81.0 19.0 57.075 733.25 352.69 1085.4 0.0 100.0 16.666 0.16666 0.40000 2.0000
240.00 78.0 22.0 55.444 723.82 408.37 1130.5 0.0 100.0 33.466 0.33466 0.60000 3.0000
360.00 73.0 27.0 53.841 704.73 501.19 1208.1 0.0 100.0 50.266 0.50266 0.60000 3.0000
480.00 71.0 29.0 52.267 690.39 538.31 1237.4 0.0 100.0 67.066 0.67066 0.60000 3.0000
600.00 70.0 30.0 50.709 688.00 556.87 1244.8 0.0 100.0 83.866 0.83866 0.60000 3.0000
720.00 68.0 32.0 49.157 680.84 594.00 1276.5 0.0 100.0 100.67 1.0067 0.60000 3.0000
840.00 66.0 34.0 47.625 672.26 631.12 1306.7 0.0 100.0 117.47 1.1747 0.80000 4.0000
960.00 64.0 36.0 46.113 668.16 668.25 1344.2 0.0 100.0 134.27 1.3427 0.80000 4.0000
1080.0 61.0 39.0 44.620 665.20 723.94 1391.9 0.0 100.0 151.07 1.5107 0.80000 4.0000
1200.0 59.0 41.0 43.143 651.42 761.06 1407.7 0.0 100.0 167.87 1.6787 0.80000 4.0000
1320.0 57.0 43.0 41.685 644.65 798.19 1440.8 0.0 100.0 184.67 1.8467 0.80000 4.0000
1440.0 56.0 44.0 40.244 641.58 816.75 1460.3 0.0 100.0 201.47 2.0147 1.0000 5.0000
1560.0 55.0 45.0 38.815 634.15 816.75 1452.9 0.0 100.0 218.14 2.1814 1.0000 5.0000
1680.0 54.0 46.0 37.398 625.27 816.75 1449.0 0.0 100.0 234.68 2.3468 1.0000 5.0000
1800.0 51.0 49.0 36.007 612.40 872.44 1489.1 0.0 100.0 251.15 2.5115 1.0000 5.0000
1920.0 49.0 51.0 34.642 600.81 891.00 1492.0 0.0 100.0 267.54 2.6754 1.0000 5.0000
2040.0 48.0 52.0 33.295 593.87 909.56 1506.1 0.0 100.0 283.84 2.8384 1.0000 5.0000
2160.0 48.0 52.0 31.951 603.23 909.56 1507.9 0.0 100.0 300.13 3.0013 1.0000 5.0000
2280.0 48.0 52.0 30.615 594.70 891.00 1488.5 0.0 100.0 316.32 3.1632 1.0000 5.0000
2400.0 46.0 54.0 29.285 581.37 909.56 1489.4 0.0 100.0 332.43 3.3243 1.0000 5.0000
2520.0 43.0 57.0 27.995 572.96 965.25 1534.9 0.0 100.0 348.39 3.4839 1.0000 5.0000
2640.0 42.0 58.0 26.739 546.05 909.56 1454.1 0.0 100.0 363.94 3.6394 1.0000 5.0000
2760.0 40.0 60.0 25.526 535.72 909.56 1443.7 0.0 100.0 379.03 3.7903 1.0000 5.0000
2880.0 37.0 63.0 24.345 518.92 965.25 1481.3 0.0 100.0 393.98 3.9398 1.0000 5.0000
3000.0 35.0 65.0 23.188 508.34 983.81 1493.4 0.0 100.0 408.81 4.0881 1.0000 5.0000
3120.0 34.0 66.0 22.048 512.35 1002.4 1508.6 0.0 100.0 423.59 4.2359 1.2000 6.0000
3240.0 32.0 68.0 20.952 490.00 1002.4 1496.2 1.0 99.0 438.11 4.3811 1.2000 6.0000
3360.0 31.0 69.0 19.888 487.49 1020.9 1513.5 1.0 99.0 452.56 4.5256 1.2000 6.0000
3480.0 26.0 74.0 18.871 466.76 1113.7 1582.4 2.0 98.0 467.00 4.6700 1.2000 6.0000
3600.0 23.0 77.0 17.904 445.55 1132.3 1582.3 2.0 98.0 481.31 4.8131 1.2000 6.0000
3720.0 19.0 81.0 16.986 424.70 1169.4 1595.6 2.0 98.0 495.15 4.9515 1.2000 6.0000
3840.0 16.0 84.0 16.130 407.40 1206.6 1618.3 3.0 97.0 508.82 5.0882 1.4000 7.0000
3960.0 13.0 87.0 15.335 380.02 1206.6 1593.3 3.0 97.0 522.07 5.2207 1.4000 7.0000
4080.0 9.0 91.0 14.656 353.42 1188.0 1538.3 5.0 95.0 534.63 5.3463 1.2000 6.0000
4200.0 9.0 91.0 14.047 341.39 1150.9 1486.2 5.0 95.0 546.74 5.4674 1.2000 6.0000
4320.0 6.0 94.0 13.463 324.55 1188.0 1515.2 5.0 95.0 558.54 5.5854 1.2000 6.0000
4440.0 5.0 95.0 12.944 312.04 1169.4 1479.9 6.0 94.0 570.17 5.7017 1.2000 6.0000
4560.0 5.0 95.0 12.481 292.60 1095.2 1392.9 7.0 93.0 581.26 5.8126 1.2000 6.0000
