#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T14:23+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [20, 60], epi_ratio = 30, cloud_epi = 3, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 259.0 41.0 54.463 1133.1 3805.3 4937.4 0.0 300.0 49.976 0.16659 4.0000 20.000
240.00 258.0 42.0 53.618 1128.1 3898.1 5028.9 0.0 300.0 99.948 0.33316 4.0000 20.000
360.00 254.0 46.0 52.776 1116.7 4269.4 5391.7 0.0 300.0 148.20 0.49401 4.4000 22.000
480.00 253.0 47.0 51.938 1122.1 4362.2 5479.0 0.0 300.0 193.70 0.64566 4.4000 22.000
600.00 249.0 51.0 51.103 1111.6 4733.4 5841.2 0.0 300.0 237.05 0.79017 4.8000 24.000
720.00 246.0 54.0 50.273 1101.3 5011.9 6116.1 0.0 300.0 277.85 0.92618 5.2000 26.000
840.00 245.0 55.0 49.446 1100.4 5104.7 6208.5 0.0 300.0 316.48 1.0549 5.2000 26.000
960.00 244.0 56.0 48.620 1096.4 5197.5 6296.5 0.0 300.0 351.04 1.1701 5.2000 26.000
1080.0 243.0 57.0 47.796 1103.5 5290.3 6391.1 0.0 300.0 382.89 1.2763 5.4000 27.000
1200.0 241.0 59.0 46.973 1097.3 5475.9 6576.0 0.0 300.0 412.05 1.3735 5.6000 28.000
1320.0 240.0 60.0 46.153 1100.2 5568.8 6664.0 0.0 300.0 441.48 1.4716 5.6000 28.000
1440.0 238.0 62.0 45.336 1097.8 5754.4 6848.6 0.0 300.0 471.56 1.5719 5.8000 29.000
1560.0 232.0 68.0 44.525 1076.1 6311.3 7390.4 0.0 300.0 502.20 1.6740 6.4000 32.000
