#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T22:24+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 100, epi_ratio = 30, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
120.00 81.0 19.0 57.075 733.25 3526.9 4259.6 0.0 100.0 16.666 0.16666 3.6000 18.000
240.00 78.0 22.0 55.444 723.82 4083.8 4805.8 0.0 100.0 33.466 0.33466 4.2000 21.000
360.00 73.0 27.0 53.841 704.73 5011.9 5718.8 0.0 100.0 50.266 0.50266 5.2000 26.000
480.00 71.0 29.0 52.267 690.39 5383.1 6082.2 0.0 100.0 67.066 0.67066 5.4000 27.000
600.00 70.0 30.0 50.709 688.00 5568.8 6256.7 0.0 100.0 83.866 0.83866 5.6000 28.000
720.00 68.0 32.0 49.157 680.84 5940.0 6622.5 0.0 100.0 100.67 1.0067 6.0000 30.000
840.00 66.0 34.0 47.625 672.26 6311.3 6986.8 0.0 100.0 117.47 1.1747 6.4000 32.000
960.00 64.0 36.0 46.113 668.16 6682.5 7358.4 0.0 100.0 134.27 1.3427 6.8000 34.000
1080.0 61.0 39.0 44.620 665.20 7239.4 7907.4 0.0 100.0 151.07 1.5107 7.4000 37.000
1200.0 59.0 41.0 43.143 651.42 7610.6 8257.2 0.0 100.0 167.87 1.6787 7.8000 39.000
1320.0 57.0 43.0 41.685 644.65 7981.9 8624.5 0.0 100.0 184.67 1.8467 8.0000 40.000
1440.0 56.0 44.0 40.244 641.58 8167.5 8811.0 0.0 100.0 201.47 2.0147 8.2000 41.000
1560.0 55.0 45.0 38.815 634.15 8167.5 8803.7 0.0 100.0 218.14 2.1814 8.2000 41.000
1680.0 54.0 46.0 37.398 625.27 8167.5 8799.7 0.0 100.0 234.68 2.3468 8.2000 41.000
1800.0 51.0 49.0 36.007 612.40 8724.4 9341.0 0.0 100.0 251.15 2.5115 8.8000 44.000
1920.0 49.0 51.0 34.642 600.81 8910.0 9511.0 0.0 100.0 267.54 2.6754 9.0000 45.000
2040.0 48.0 52.0 33.295 593.87 9095.6 9692.2 0.0 100.0 283.84 2.8384 9.2000 46.000
2160.0 48.0 52.0 31.951 603.23 9095.6 9694.0 0.0 100.0 300.13 3.0013 9.2000 46.000
2280.0 48.0 52.0 30.615 594.70 8910.0 9507.5 0.0 100.0 316.32 3.1632 9.0000 45.000
2400.0 46.0 54.0 29.285 581.37 9095.6 9675.4 0.0 100.0 332.43 3.3243 9.2000 46.000
2520.0 43.0 57.0 27.995 572.96 9652.5 10222 0.0 100.0 348.39 3.4839 9.8000 49.000
2640.0 42.0 58.0 26.739 546.05 9095.6 9640.1 0.0 100.0 363.94 3.6394 9.2000 46.000
2760.0 40.0 60.0 25.526 535.72 9095.6 9629.7 0.0 100.0 379.03 3.7903 9.2000 46.000
2880.0 37.0 63.0 24.345 518.92 9652.5 10169 0.0 100.0 393.98 3.9398 9.8000 49.000
3000.0 35.0 65.0 23.188 508.34 9838.1 10348 0.0 100.0 408.81 4.0881 10.000 50.000
3120.0 34.0 66.0 22.048 512.35 10024 10530 0.0 100.0 423.59 4.2359 10.200 51.000
3240.0 32.0 68.0 20.952 490.00 10024 10518 1.0 99.0 438.11 4.3811 10.200 51.000
3360.0 31.0 69.0 19.888 487.49 10209 10702 1.0 99.0 452.56 4.5256 10.400 52.000
3480.0 26.0 74.0 18.871 466.76 11138 11606 2.0 98.0 467.00 4.6700 11.200 56.000
3600.0 23.0 77.0 17.904 445.55 11323 11773 2.0 98.0 481.31 4.8131 11.400 57.000
3720.0 19.0 81.0 16.986 424.70 11694 12121 2.0 98.0 495.15 4.9515 11.800 59.000
3840.0 16.0 84.0 16.130 407.40 12066 12477 3.0 97.0 508.82 5.0882 12.200 61.000
3960.0 13.0 87.0 15.335 380.02 12066 12452 3.0 97.0 522.07 5.2207 12.200 61.000
4080.0 9.0 91.0 14.656 353.42 11880 12230 5.0 95.0 534.63 5.3463 12.000 60.000
4200.0 9.0 91.0 14.047 341.39 11509 11844 5.0 95.0 546.74 5.4674 11.600 58.000
4320.0 6.0 94.0 13.463 324.55 11880 12207 5.0 95.0 558.54 5.5854 12.000 60.000
4440.0 5.0 95.0 12.944 312.04 11694 12005 6.0 94.0 570.17 5.7017 11.800 59.000
4560.0 5.0 95.0 12.481 292.60 10952 11250 7.0 93.0 581.26 5.8126 11.000 55.000
4680.0 0.0 100.0 12.111 272.97 11694 11970 8.0 92.0 591.98 5.9198 11.800 59.000
