#####################################################################
# Alchemist log file - simulation started at: 2023-05-19T08:20+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [40, 80], epi_ratio = 3, cloud_epi = 3, seed = 9.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 196.0 104.0 54.458 1012.0 965.25 1973.9 0.0 300.0 49.860 0.16620 1.0000 5.0000
240.00 196.0 104.0 53.700 1012.7 965.25 1983.6 0.0 300.0 99.664 0.33221 1.0000 5.0000
360.00 193.0 107.0 52.943 1003.7 993.09 1998.9 0.0 300.0 148.10 0.49367 1.0000 5.0000
480.00 190.0 110.0 52.191 1000.0 1020.9 2019.3 0.0 300.0 194.56 0.64852 1.2000 6.0000
600.00 185.0 115.0 51.445 988.47 1067.3 2056.6 0.0 300.0 238.10 0.79367 1.2000 6.0000
720.00 180.0 120.0 50.705 988.64 1113.8 2099.0 0.0 300.0 279.04 0.93013 1.2000 6.0000
840.00 178.0 122.0 49.971 976.95 1132.3 2109.0 0.0 300.0 317.29 1.0576 1.2000 6.0000
960.00 176.0 124.0 49.240 977.58 1150.9 2131.0 0.0 300.0 352.19 1.1740 1.2000 6.0000
1080.0 173.0 127.0 48.511 975.31 1178.7 2148.6 0.0 300.0 385.13 1.2838 1.2000 6.0000
1200.0 170.0 130.0 47.787 960.39 1206.6 2166.6 0.0 300.0 417.73 1.3924 1.4000 7.0000
1320.0 168.0 132.0 47.066 956.77 1225.1 2183.3 0.0 300.0 449.97 1.4999 1.4000 7.0000
1440.0 167.0 133.0 46.347 960.43 1234.4 2199.7 0.0 300.0 482.67 1.6089 1.4000 7.0000
1560.0 164.0 136.0 45.632 950.32 1262.3 2214.6 0.0 300.0 516.89 1.7230 1.4000 7.0000
