#####################################################################
# Alchemist log file - simulation started at: 2023-05-16T07:22+0000 #
#####################################################################
#
# device_count = 100, battery_discharge_time = 6, balance = [20, 80], epi_ratio = 30, cloud_epi = 3, seed = 5.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
120.01 89.0 11.0 56.230 382.74 1020.9 1405.0 0.0 100.0 16.667 0.16667 1.2000 6.0000
240.01 89.0 11.0 55.373 380.25 1020.9 1401.8 0.0 100.0 33.319 0.33319 1.2000 6.0000
360.01 88.0 12.0 54.517 378.88 1113.8 1493.7 0.0 100.0 49.772 0.49772 1.2000 6.0000
480.01 88.0 12.0 53.664 375.88 1113.8 1493.3 0.0 100.0 65.410 0.65410 1.2000 6.0000
600.01 88.0 12.0 52.810 377.72 1113.8 1492.6 0.0 100.0 80.065 0.80065 1.2000 6.0000
720.01 87.0 13.0 51.957 377.44 1113.8 1490.8 0.0 100.0 94.250 0.94250 1.2000 6.0000
840.01 87.0 13.0 51.108 380.47 1206.6 1587.4 0.0 100.0 107.56 1.0756 1.4000 7.0000
960.01 87.0 13.0 50.260 378.11 1206.6 1585.9 0.0 100.0 120.14 1.2014 1.4000 7.0000
1080.0 87.0 13.0 49.411 379.62 1206.6 1586.4 0.0 100.0 131.67 1.3167 1.4000 7.0000
1200.0 85.0 15.0 48.565 376.65 1392.2 1771.3 0.0 100.0 142.63 1.4263 1.4000 7.0000
1320.0 85.0 15.0 47.724 371.67 1392.2 1765.0 0.0 100.0 152.43 1.5243 1.4000 7.0000
1440.0 85.0 15.0 46.884 374.48 1392.2 1766.6 0.0 100.0 161.65 1.6165 1.4000 7.0000
1560.0 85.0 15.0 46.043 375.17 1392.2 1768.8 0.0 100.0 171.22 1.7122 1.4000 7.0000
1680.0 82.0 18.0 45.209 370.19 1670.6 2041.8 0.0 100.0 181.18 1.8118 1.8000 9.0000
1800.0 81.0 19.0 44.382 366.91 1763.4 2131.7 0.0 100.0 192.55 1.9255 1.8000 9.0000
1920.0 79.0 21.0 43.560 364.48 1949.1 2314.0 0.0 100.0 203.48 2.0348 2.0000 10.000
2040.0 79.0 21.0 42.744 365.93 1949.1 2315.2 0.0 100.0 214.25 2.1425 2.0000 10.000
2160.0 78.0 22.0 41.930 365.21 2041.9 2406.3 0.0 100.0 224.62 2.2462 2.2000 11.000
2280.0 77.0 23.0 41.123 358.50 2134.7 2495.0 0.0 100.0 234.94 2.3494 2.2000 11.000
2400.0 76.0 24.0 40.319 358.13 2227.5 2585.9 0.0 100.0 244.54 2.4454 2.4000 12.000
2520.0 74.0 26.0 39.520 352.02 2413.1 2766.6 0.0 100.0 255.18 2.5518 2.6000 13.000
2640.0 72.0 28.0 38.727 350.70 2598.8 2948.2 0.0 100.0 266.35 2.6635 2.6000 13.000
2760.0 69.0 31.0 37.950 344.40 2877.2 3219.6 0.0 100.0 278.24 2.7824 3.0000 15.000
2880.0 66.0 34.0 37.184 338.29 3062.8 3397.7 0.0 100.0 289.61 2.8961 3.2000 16.000
3000.0 65.0 35.0 36.436 328.82 2877.2 3208.5 0.0 100.0 300.62 3.0062 3.0000 15.000
3120.0 62.0 38.0 35.700 322.81 3155.6 3481.6 0.0 100.0 311.77 3.1177 3.2000 16.000
3240.0 62.0 38.0 34.975 323.48 3155.6 3478.4 0.0 100.0 322.44 3.2244 3.2000 16.000
3360.0 61.0 39.0 34.252 320.69 3248.4 3570.4 0.0 100.0 332.56 3.3256 3.4000 17.000
3480.0 61.0 39.0 33.530 321.32 3248.4 3570.1 0.0 100.0 342.67 3.4267 3.4000 17.000
3600.0 61.0 39.0 32.809 320.99 3248.4 3566.4 0.0 100.0 352.12 3.5212 3.4000 17.000
3720.0 60.0 40.0 32.088 316.00 3341.3 3659.0 0.0 100.0 361.88 3.6188 3.4000 17.000
3840.0 59.0 41.0 31.374 318.04 3434.1 3751.2 0.0 100.0 372.65 3.7265 3.6000 18.000
3960.0 59.0 41.0 30.661 319.48 3434.1 3754.4 0.0 100.0 382.92 3.8292 3.6000 18.000
4080.0 59.0 41.0 29.949 319.73 3434.1 3750.3 0.0 100.0 392.85 3.9285 3.6000 18.000
4200.0 57.0 43.0 29.242 313.28 3619.7 3932.6 0.0 100.0 403.70 4.0370 3.8000 19.000
4320.0 56.0 44.0 28.549 305.32 3526.9 3833.3 0.0 100.0 415.47 4.1547 3.6000 18.000
4440.0 55.0 45.0 27.861 303.70 3619.7 3926.2 0.0 100.0 427.52 4.2752 3.8000 19.000
4560.0 51.0 49.0 27.181 297.79 3898.1 4194.6 0.0 100.0 439.44 4.3944 4.0000 20.000
