#####################################################################
# Alchemist log file - simulation started at: 2023-05-19T08:30+0000 #
#####################################################################
#
# device_count = 100, battery_discharge_time = 6, balance = [20, 80], epi_ratio = 3, cloud_epi = 30, seed = 9.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
120.00 88.0 12.0 51.720 380.31 111.37 493.01 0.0 100.0 16.651 0.16651 0.20000 1.0000
240.00 87.0 13.0 50.870 377.50 120.66 500.12 0.0 100.0 32.911 0.32911 0.20000 1.0000
360.00 87.0 13.0 50.021 378.91 120.66 498.66 0.0 100.0 48.487 0.48487 0.20000 1.0000
480.00 84.0 16.0 49.178 368.03 148.50 519.73 0.0 100.0 63.733 0.63733 0.20000 1.0000
600.00 82.0 18.0 48.347 366.50 167.06 535.29 0.0 100.0 78.444 0.78444 0.20000 1.0000
720.00 80.0 20.0 47.522 366.94 185.62 549.76 0.0 100.0 92.103 0.92103 0.20000 1.0000
840.00 79.0 21.0 46.703 363.08 194.91 558.99 0.0 100.0 104.78 1.0478 0.20000 1.0000
960.00 77.0 23.0 45.890 360.82 204.19 565.38 0.0 100.0 116.98 1.1698 0.40000 2.0000
1080.0 77.0 23.0 45.083 359.77 213.47 574.81 0.0 100.0 128.72 1.2872 0.40000 2.0000
1200.0 75.0 25.0 44.279 357.55 232.03 588.29 0.0 100.0 140.10 1.4010 0.40000 2.0000
1320.0 74.0 26.0 43.481 355.74 241.31 595.68 0.0 100.0 151.25 1.5125 0.40000 2.0000
1440.0 73.0 27.0 42.688 350.81 250.59 600.89 0.0 100.0 161.65 1.6165 0.40000 2.0000
1560.0 73.0 27.0 41.898 353.31 250.59 602.53 0.0 100.0 171.75 1.7175 0.40000 2.0000
1680.0 69.0 31.0 41.118 346.75 287.72 633.32 0.0 100.0 181.40 1.8140 0.40000 2.0000
1800.0 69.0 31.0 40.344 344.64 287.72 635.68 0.0 100.0 192.12 1.9212 0.40000 2.0000
1920.0 69.0 31.0 39.571 344.07 287.72 631.31 0.0 100.0 203.71 2.0371 0.40000 2.0000
2040.0 68.0 32.0 38.798 342.48 297.00 639.05 0.0 100.0 214.97 2.1497 0.40000 2.0000
2160.0 68.0 32.0 38.028 341.69 297.00 641.13 0.0 100.0 226.73 2.2673 0.40000 2.0000
2280.0 68.0 32.0 37.259 343.05 297.00 642.57 0.0 100.0 237.93 2.3793 0.40000 2.0000
2400.0 67.0 33.0 36.490 340.65 297.00 637.95 0.0 100.0 248.76 2.4876 0.40000 2.0000
2520.0 67.0 33.0 35.725 338.73 306.28 645.62 0.0 100.0 259.44 2.5944 0.40000 2.0000
2640.0 66.0 34.0 34.962 340.67 315.56 658.40 0.0 100.0 270.70 2.7070 0.40000 2.0000
2760.0 65.0 35.0 34.203 336.21 324.84 658.83 0.0 100.0 282.68 2.8268 0.40000 2.0000
2880.0 63.0 37.0 33.454 329.47 343.41 673.00 0.0 100.0 294.95 2.9495 0.40000 2.0000
3000.0 63.0 37.0 32.711 333.98 324.84 656.88 0.0 100.0 306.74 3.0674 0.40000 2.0000
3120.0 62.0 38.0 32.000 330.08 324.84 654.18 1.0 99.0 317.68 3.1768 0.40000 2.0000
3240.0 61.0 39.0 31.325 320.85 324.84 643.94 2.0 98.0 328.78 3.2878 0.40000 2.0000
3360.0 60.0 40.0 30.674 318.04 334.12 652.67 2.0 98.0 340.16 3.4016 0.40000 2.0000
3480.0 59.0 41.0 30.026 316.14 343.41 657.70 2.0 98.0 351.63 3.5163 0.40000 2.0000
3600.0 57.0 43.0 29.394 309.25 343.41 655.04 2.0 98.0 363.43 3.6343 0.40000 2.0000
3720.0 54.0 46.0 28.780 299.30 352.69 650.51 2.0 98.0 375.21 3.7521 0.40000 2.0000
3840.0 54.0 46.0 28.175 298.34 352.69 651.49 2.0 98.0 386.37 3.8637 0.40000 2.0000
3960.0 54.0 46.0 27.578 300.55 352.69 653.17 3.0 97.0 396.97 3.9697 0.40000 2.0000
4080.0 53.0 47.0 27.010 295.01 352.69 647.95 3.0 97.0 407.84 4.0784 0.40000 2.0000
4200.0 53.0 47.0 26.447 292.64 352.69 644.44 3.0 97.0 418.54 4.1854 0.40000 2.0000
4320.0 52.0 48.0 25.889 296.27 361.97 655.76 3.0 97.0 428.46 4.2846 0.40000 2.0000
4440.0 51.0 49.0 25.332 288.13 371.25 664.53 3.0 97.0 439.08 4.3908 0.40000 2.0000
4560.0 50.0 50.0 24.780 287.44 380.53 668.93 3.0 97.0 449.48 4.4948 0.40000 2.0000
4680.0 46.0 54.0 24.240 281.80 417.66 700.99 3.0 97.0 459.53 4.5953 0.60000 3.0000
